adm1,year,name,value
Katsina,2020,ipt1_cov,0.29286282299259303
Katsina,2020,ipt2_cov,0.2605939486962229
Kebbi,2014,ipt1_cov,0.16756217803135212
Kebbi,2014,ipt2_cov,0.14518362599014015
Kebbi,2015,ipt1_cov,0.2387646271834781
Kebbi,2015,ipt2_cov,0.1817068344984831
Kebbi,2016,ipt1_cov,0.3357505500809068
Kebbi,2016,ipt2_cov,0.2556827424422736
Kebbi,2017,ipt1_cov,0.27191693290734825
Kebbi,2017,ipt2_cov,0.2352768903088392
Kebbi,2018,ipt1_cov,0.2819429219429219
Kebbi,2018,ipt2_cov,0.2264071064071064
Kebbi,2019,ipt1_cov,0.25929764939110733
Kebbi,2019,ipt2_cov,0.2312659303313509
Kebbi,2020,ipt1_cov,0.23776004164627262
Kebbi,2020,ipt2_cov,0.23283152215428926
Kogi,2014,ipt1_cov,0.2794626648916858
Kogi,2014,ipt2_cov,0.19056032917826454
Kogi,2015,ipt1_cov,0.4079049259604596
Kogi,2015,ipt2_cov,0.2590830791598843
Kogi,2016,ipt1_cov,0.4259773275571351
Kogi,2016,ipt2_cov,0.23069340320112064
Kogi,2017,ipt1_cov,0.39708412495209516
Kogi,2017,ipt2_cov,0.2218625396488882
Kogi,2018,ipt1_cov,0.32712521321342775
Kogi,2018,ipt2_cov,0.18735990426605464
Kogi,2019,ipt1_cov,0.31460220155736807
Kogi,2019,ipt2_cov,0.19080933497266814
Kogi,2020,ipt1_cov,0.2744746747986849
Kogi,2020,ipt2_cov,0.2054700528898842
Kwara,2014,ipt1_cov,0.14504927264195214
Kwara,2014,ipt2_cov,0.11933364617550446
Kwara,2015,ipt1_cov,0.12828571428571428
Kwara,2015,ipt2_cov,0.09971428571428571
Kwara,2016,ipt1_cov,0.18435382237546072
Kwara,2016,ipt2_cov,0.23065033884199262
Kwara,2017,ipt1_cov,0.16533709262791277
Kwara,2017,ipt2_cov,0.13773944771539928
Kwara,2018,ipt1_cov,0.20409363939155273
Kwara,2018,ipt2_cov,0.15286146721957053
Kwara,2019,ipt1_cov,0.2957811095003028
Kwara,2019,ipt2_cov,0.20201983129331597
Kwara,2020,ipt1_cov,0.535332428189571
Kwara,2020,ipt2_cov,0.348688955831813
Lagos,2014,ipt1_cov,0.1468540995476483
Lagos,2014,ipt2_cov,0.11456633019908016
Lagos,2015,ipt1_cov,0.14708572478441992
Lagos,2015,ipt2_cov,0.1167028130254702
Lagos,2016,ipt1_cov,0.13367061753256304
Lagos,2016,ipt2_cov,0.11471184783261754
Lagos,2017,ipt1_cov,0.1273971331426595
Lagos,2017,ipt2_cov,0.1073898774118977
Lagos,2018,ipt1_cov,0.10813617210438312
Lagos,2018,ipt2_cov,0.09716713905052118
Lagos,2019,ipt1_cov,0.08711588463490984
Lagos,2019,ipt2_cov,0.09002153079045702
Lagos,2020,ipt1_cov,0.09865264891296129
Lagos,2020,ipt2_cov,0.08517353691562743
Nasarawa,2014,ipt1_cov,0.208576190931193
Nasarawa,2014,ipt2_cov,0.2147869754010468
Nasarawa,2015,ipt1_cov,0.24898085388577426
Nasarawa,2015,ipt2_cov,0.22142932699740434
Nasarawa,2016,ipt1_cov,0.2583715661824897
Nasarawa,2016,ipt2_cov,0.24968112851948449
Nasarawa,2017,ipt1_cov,0.2414113277623027
Nasarawa,2017,ipt2_cov,0.24298873132438592
Nasarawa,2018,ipt1_cov,0.24935093117157892
Nasarawa,2018,ipt2_cov,0.2449075545153232
Nasarawa,2019,ipt1_cov,0.24354942286476428
Nasarawa,2019,ipt2_cov,0.230254729874364
Nasarawa,2020,ipt1_cov,0.49397937687105
Nasarawa,2020,ipt2_cov,0.4131869756440108
Niger,2014,ipt1_cov,0.07874074074074074
Niger,2014,ipt2_cov,0.04738271604938272
Niger,2015,ipt1_cov,0.20345929885530104
Niger,2015,ipt2_cov,0.13191229722380657
Niger,2016,ipt1_cov,0.15296383983059572
Niger,2016,ipt2_cov,0.1402879284737438
Niger,2017,ipt1_cov,0.17125859530775395
Niger,2017,ipt2_cov,0.1330805210293871
Niger,2018,ipt1_cov,0.22316815304699314
Niger,2018,ipt2_cov,0.15519091075834812
Niger,2019,ipt1_cov,0.30074789818458003
Niger,2019,ipt2_cov,0.1975126319897889
Niger,2020,ipt1_cov,0.5309072289048393
Niger,2020,ipt2_cov,0.28016984527670225
Ogun,2014,ipt1_cov,0.09092824176034625
Ogun,2014,ipt2_cov,0.07614378459122507
Ogun,2015,ipt1_cov,0.18284173041667068
Ogun,2015,ipt2_cov,0.16272328498891372
Ogun,2016,ipt1_cov,0.1712038984096604
Ogun,2016,ipt2_cov,0.13128801138295326
Ogun,2017,ipt1_cov,0.1637029558847698
Ogun,2017,ipt2_cov,0.14100439039278756
Ogun,2018,ipt1_cov,0.15196644144251995
Ogun,2018,ipt2_cov,0.11561612611275254
Ogun,2019,ipt1_cov,0.13249111040444045
Ogun,2019,ipt2_cov,0.1199187971180686
Ogun,2020,ipt1_cov,0.10958522747295345
Ogun,2020,ipt2_cov,0.0854036719878775
Ondo,2014,ipt1_cov,0.12566791565971222
Ondo,2014,ipt2_cov,0.10139015143116865
Ondo,2015,ipt1_cov,0.17065097823524789
Ondo,2015,ipt2_cov,0.16583837510803803
Ondo,2016,ipt1_cov,0.2393113386577903
Ondo,2016,ipt2_cov,0.22456083378154842
Ondo,2017,ipt1_cov,0.23831483900604356
Ondo,2017,ipt2_cov,0.2436442198647737
Ondo,2018,ipt1_cov,0.20758938572516689
Ondo,2018,ipt2_cov,0.1813197275863614
Ondo,2019,ipt1_cov,0.1893201697098538
Ondo,2019,ipt2_cov,0.15486924954735032
Ondo,2020,ipt1_cov,0.2071600857602287
Ondo,2020,ipt2_cov,0.17096212256566018
Osun,2014,ipt1_cov,0.0666490096293914
Osun,2014,ipt2_cov,0.05847632380483929
Osun,2015,ipt1_cov,0.06664133016627079
Osun,2015,ipt2_cov,0.054042755344418054
Osun,2016,ipt1_cov,0.16281969758280962
Osun,2016,ipt2_cov,0.12455095754432617
Osun,2017,ipt1_cov,0.18485100320550873
Osun,2017,ipt2_cov,0.16895009695674543
Osun,2018,ipt1_cov,0.19786964584558325
Osun,2018,ipt2_cov,0.17051427020670315
Osun,2019,ipt1_cov,0.21263341863803759
Osun,2019,ipt2_cov,0.15886024592722053
Osun,2020,ipt1_cov,0.2673634446478645
Osun,2020,ipt2_cov,0.20664642766100438
Oyo,2014,ipt1_cov,0.1625165284660348
Oyo,2014,ipt2_cov,0.123413576203952
Oyo,2015,ipt1_cov,0.17692272568149647
Oyo,2015,ipt2_cov,0.1409354499931508
Oyo,2016,ipt1_cov,0.1972366088498036
Oyo,2016,ipt2_cov,0.15246967221662205
Oyo,2017,ipt1_cov,0.17432586686694404
Oyo,2017,ipt2_cov,0.1331803068322271
Oyo,2018,ipt1_cov,0.15958273130305134
Oyo,2018,ipt2_cov,0.12323217030408151
Oyo,2019,ipt1_cov,0.16292424019586638
Oyo,2019,ipt2_cov,0.12934838090129683
Oyo,2020,ipt1_cov,0.2777679547354208
Oyo,2020,ipt2_cov,0.2230076191088536
Plateau,2014,ipt1_cov,0.2071589271720721
Plateau,2014,ipt2_cov,0.1623145175560555
Plateau,2015,ipt1_cov,0.19425207756232687
Plateau,2015,ipt2_cov,0.15741862880886426
Plateau,2016,ipt1_cov,0.16011603779286449
Plateau,2016,ipt2_cov,0.13807691532867303
Plateau,2017,ipt1_cov,0.18481874203424126
Plateau,2017,ipt2_cov,0.16485999973721208
Plateau,2018,ipt1_cov,0.2145828342443975
Plateau,2018,ipt2_cov,0.19126358429339896
Plateau,2019,ipt1_cov,0.20218972445782732
Plateau,2019,ipt2_cov,0.19938891410479237
Plateau,2020,ipt1_cov,0.23011934473313916
Plateau,2020,ipt2_cov,0.2184454494391782
Rivers,2014,ipt1_cov,0.20330426801284993
Rivers,2014,ipt2_cov,0.17316811993269085
Rivers,2015,ipt1_cov,0.17037437126557067
Rivers,2015,ipt2_cov,0.14522499409242817
Rivers,2016,ipt1_cov,0.1890732017455134
Rivers,2016,ipt2_cov,0.16501459411033725
Rivers,2017,ipt1_cov,0.19065163143274166
Rivers,2017,ipt2_cov,0.19395922595225765
Rivers,2018,ipt1_cov,0.1678080031061176
Rivers,2018,ipt2_cov,0.15127278021791357
Rivers,2019,ipt1_cov,0.20963460561747146
Rivers,2019,ipt2_cov,0.16909432407309805
Rivers,2020,ipt1_cov,0.1305713995008409
Rivers,2020,ipt2_cov,0.11762558280115633
Sokoto,2014,ipt1_cov,0.2551060572928056
Sokoto,2014,ipt2_cov,0.26022304832713755
Sokoto,2015,ipt1_cov,0.35732133933033483
Sokoto,2015,ipt2_cov,0.2592037314675995
Sokoto,2016,ipt1_cov,0.318191650443435
Sokoto,2016,ipt2_cov,0.28150551589876704
Sokoto,2017,ipt1_cov,0.2478874277762931
Sokoto,2017,ipt2_cov,0.24342729710552263
Sokoto,2018,ipt1_cov,0.21768426179851388
Sokoto,2018,ipt2_cov,0.18375568583975382
Sokoto,2019,ipt1_cov,0.2061078111878953
Sokoto,2019,ipt2_cov,0.17302126588649805
Sokoto,2020,ipt1_cov,0.2206342891244423
Sokoto,2020,ipt2_cov,0.17490977294040752
Taraba,2014,ipt1_cov,0.039868652359945606
Taraba,2014,ipt2_cov,0.04500978473581213
Taraba,2015,ipt1_cov,0.1124873325076005
Taraba,2015,ipt2_cov,0.06902375858574485
Taraba,2016,ipt1_cov,0.06899042802961892
Taraba,2016,ipt2_cov,0.038333032327975435
Taraba,2017,ipt1_cov,0.12058237929318069
Taraba,2017,ipt2_cov,0.07866683258669321
Taraba,2018,ipt1_cov,0.19110139715608465
Taraba,2018,ipt2_cov,0.12611607142857142
Taraba,2019,ipt1_cov,0.28002685939460337
Taraba,2019,ipt2_cov,0.20942375996183138
Taraba,2020,ipt1_cov,0.38405009904786247
Taraba,2020,ipt2_cov,0.26373454011002734
Yobe,2014,ipt1_cov,0.19143750574818358
Yobe,2014,ipt2_cov,0.17858456727674055
Yobe,2015,ipt1_cov,0.2245832269361252
Yobe,2015,ipt2_cov,0.2567030241126473
Yobe,2016,ipt1_cov,0.22705296836118025
Yobe,2016,ipt2_cov,0.23718450053323853
Yobe,2017,ipt1_cov,0.22338875838265593
Yobe,2017,ipt2_cov,0.2172272602002651
Yobe,2018,ipt1_cov,0.2522418241727329
Yobe,2018,ipt2_cov,0.19985150580948932
Yobe,2019,ipt1_cov,0.3489117905062509
Yobe,2019,ipt2_cov,0.28630353174273565
Yobe,2020,ipt1_cov,0.4435271099516794
Yobe,2020,ipt2_cov,0.3785857567762527
Zamfara,2014,ipt1_cov,0.3216903073286052
Zamfara,2014,ipt2_cov,0.20921329130548988
Zamfara,2015,ipt1_cov,0.3823456060904378
Zamfara,2015,ipt2_cov,0.2611800223141038
Zamfara,2016,ipt1_cov,0.3782023952559978
Zamfara,2016,ipt2_cov,0.27811768093152534
Zamfara,2017,ipt1_cov,0.34651680275562347
Zamfara,2017,ipt2_cov,0.2471046501145804
Zamfara,2018,ipt1_cov,0.3137513664927879
Zamfara,2018,ipt2_cov,0.21914730850033629
Zamfara,2019,ipt1_cov,0.2746918622592532
Zamfara,2019,ipt2_cov,0.18792015344866186
Zamfara,2020,ipt1_cov,0.2758437721833031
Zamfara,2020,ipt2_cov,0.20973663265525624
Abia,2021,ipt1_cov,0.33855058947560496
Abia,2021,ipt2_cov,0.25171571360507666
Adamawa,2021,ipt1_cov,0.30008070223894767
Adamawa,2021,ipt2_cov,0.2465669181239103
Akwa Ibom,2021,ipt1_cov,0.31734118334419453
Akwa Ibom,2021,ipt2_cov,0.22108866467420207
Anambra,2021,ipt1_cov,0.2496374274854971
Anambra,2021,ipt2_cov,0.1828365673134627
Bauchi,2021,ipt1_cov,0.3018941209654175
Bauchi,2021,ipt2_cov,0.21799885017964016
Bayelsa,2021,ipt1_cov,0.17402945113788487
Bayelsa,2021,ipt2_cov,0.11646586345381527
Benue,2021,ipt1_cov,0.12269429552270669
Benue,2021,ipt2_cov,0.06187569080748293
Borno,2015,ipt1_cov,
Borno,2015,ipt2_cov,
Cross River,2021,ipt1_cov,0.3237809566855875
Cross River,2021,ipt2_cov,0.27347542542513165
Delta,2021,ipt1_cov,0.06679577943338647
Delta,2021,ipt2_cov,0.042458949553356315
Ebonyi,2021,ipt1_cov,0.2611100905763823
Ebonyi,2021,ipt2_cov,0.20576806228715963
Edo,2021,ipt1_cov,0.1747504009747728
Edo,2021,ipt2_cov,0.15186064727896653
Ekiti,2021,ipt1_cov,0.13781160379439664
Ekiti,2021,ipt2_cov,0.09272005294506949
Enugu,2021,ipt1_cov,0.14307486355679128
Enugu,2021,ipt2_cov,0.10200803212851406
Federal Capital Territory,2021,ipt1_cov,0.20985891512463917
Federal Capital Territory,2021,ipt2_cov,0.15665219443864006
Gombe,2021,ipt1_cov,0.3698348468709851
Gombe,2021,ipt2_cov,0.2526189508823174
Imo,2021,ipt1_cov,0.1943199030596789
Imo,2021,ipt2_cov,0.1169494092699182
Jigawa,2021,ipt1_cov,0.3316436095434078
Jigawa,2021,ipt2_cov,0.177276339112895
Kaduna,2021,ipt1_cov,0.25520131367185767
Kaduna,2021,ipt2_cov,0.16366473337646836
Kano,2021,ipt1_cov,0.36770834136621705
Kano,2021,ipt2_cov,0.24878231369592338
Katsina,2021,ipt1_cov,0.22896369715046994
Katsina,2021,ipt2_cov,0.1710886911652457
Kebbi,2021,ipt1_cov,0.22869210167079454
Kebbi,2021,ipt2_cov,0.16064180986962856
Kogi,2021,ipt1_cov,0.3347579981027635
Kogi,2021,ipt2_cov,0.23710244034650627
Kwara,2021,ipt1_cov,0.27374759272690896
Kwara,2021,ipt2_cov,0.17962634119500787
Lagos,2021,ipt1_cov,0.09674661038919691
Lagos,2021,ipt2_cov,0.06643682656927269
Nasarawa,2021,ipt1_cov,0.26204027939203456
Nasarawa,2021,ipt2_cov,0.2345495382706545
Niger,2021,ipt1_cov,0.5154056813288368
Niger,2021,ipt2_cov,0.20918147641005047
Ogun,2021,ipt1_cov,0.11735300121964624
Ogun,2021,ipt2_cov,0.09164097383256822
Ondo,2021,ipt1_cov,0.22063616949533552
Ondo,2021,ipt2_cov,0.1816931335870304
Osun,2021,ipt1_cov,0.11769964848591573
Osun,2021,ipt2_cov,0.08481039235473799
Oyo,2021,ipt1_cov,0.21829262105877278
Oyo,2021,ipt2_cov,0.15738274611267533
Plateau,2021,ipt1_cov,0.27550896155028154
Plateau,2021,ipt2_cov,0.23419479412498043
Rivers,2021,ipt1_cov,0.19409345618358473
Rivers,2021,ipt2_cov,0.14517572085576605
Sokoto,2021,ipt1_cov,0.23028636492178547
Sokoto,2021,ipt2_cov,0.17047568726092846
Taraba,2021,ipt1_cov,0.29835281032073
Taraba,2021,ipt2_cov,0.17874678940705563
Yobe,2021,ipt1_cov,0.358799432802899
Yobe,2021,ipt2_cov,0.19928875284161246
Zamfara,2021,ipt1_cov,0.21543203270477942
Zamfara,2021,ipt2_cov,0.14610132488602556
Borno,2021,ipt1_cov,
Borno,2021,ipt2_cov,